pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1,candidate12_2,office13,candidate13_1,candidate13_2
FORSYTH-20121106-Style015v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style016v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style017v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21D,L. Todd Burke,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style018v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21D,L. Todd Burke,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style019v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21D,L. Todd Burke,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style020v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style021v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style022v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21D,L. Todd Burke,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style023v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21D,L. Todd Burke,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style024v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style025v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style026v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style027v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style028v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Camille Banks-Payne,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
FORSYTH-20121106-Style029v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Camille Banks-Payne,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
FORSYTH-20121106-Style030v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Camille Banks-Payne,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
FORSYTH-20121106-Style031v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FORSYTH-20121106-Style032v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 21B,David L. Hall,,,NC District Court Judge District 21,Amy Allred,David Sipprell,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,William Graham,,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,William B. Reingold,,NC District Court Judge District 21,Andrew Keever,Victoria L. (Tori) Roemer,NC District Court Judge District 21,Camille Banks-Payne,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style001-LOUISBURG_CITY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style002-WEST_LOUISBURG_COUNTRY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style003-WEST_LOUISBURG_COUNTRY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style004-WEST_LOUISBURG_COUNTRY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style005-WEST_FRANKLINTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style006-WEST_FRANKLINTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style007-WEST_FRANKLINTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style008-WEST_FRANKLINTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style009-EAST_HARRIS.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style010-EAST_HARRIS.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style011-BUNN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style012-BUNN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style013-PEARCES.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style014-CYPRESS_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style015-CYPRESS_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style016-CYPRESS_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style017-CYPRESS_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style018-CYPRESS_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style019-CEDAR_ROCK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style020-CEDAR_ROCK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style021-GOLD_MINE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style022-GOLD_MINE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style023-SANDY_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style024-SANDY_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style025-HAYESVILLE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20121106-Style026-PILOT.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
