,shop_name,language,year,brand,modell,condition,category_shop,stock_status,stock_text,stock_sizes,url-detail,price,rrp
36,yt-industries,de,,,Tues CORE 2 Abyss Black,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M

AUF LAGER
L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/tues/core-2/493/tues-core-2/preview,3499.00,
37,yt-industries,de,,,Decoy MX CORE 4 Arctic Blue,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy/core-4/426/decoy-mx-core-4/preview,6999.00,
38,yt-industries,de,,,Decoy MX CORE 4 Trooper White,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XXL

VERSAND AB 22. JULI 2023
XL",https://www.yt-industries.com/de/produkte/bikes/decoy/core-4/426/decoy-mx-core-4/preview,6999.00,
39,yt-industries,de,,,Decoy MX CORE 4 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy/core-4/426/decoy-mx-core-4/preview,6999.00,
40,yt-industries,de,,,Decoy MX CORE 4 Matte Black Magic,new,MountainBikes,1,,"AUF LAGER
S

AKTUELL NICHT VERFÜGBAR
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy/core-4/426/decoy-mx-core-4/preview,6999.00,
41,yt-industries,de,,,Capra MX CORE 1 Sludge Green,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M

AUF LAGER
L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-1/540/capra-mx-core-1/preview,2299.00,2699.00
42,yt-industries,de,,,Capra MX CORE 1 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-1/540/capra-mx-core-1/preview,2299.00,2699.00
43,yt-industries,de,,,Dirt Love CORE 2 Wasabi Green,new,MountainBikes,1,,"AUF LAGER
Regular, Long",https://www.yt-industries.com/de/produkte/bikes/dirtlove/dirtlove-core2/494/dirt-love-core-2/preview,1599.00,
44,yt-industries,de,,,Izzo CORE 4 Machine Grey,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M

VERSAND AB 06. JULI 2023
L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/izzo/core-4/431/izzo-core-4/preview,4799.00,
45,yt-industries,de,,,Izzo CORE 4 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

VERSAND AB 06. JULI 2023
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/izzo/core-4/431/izzo-core-4/preview,4799.00,
46,yt-industries,de,,,Capra MX CORE 4 Nox Blue,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-4/416/capra-mx-core-4/preview,5299.00,
47,yt-industries,de,,,Capra MX CORE 4 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-4/416/capra-mx-core-4/preview,5299.00,
48,yt-industries,de,,,Decoy Uncaged 9 Deeper Purple,new,MountainBikes,1,,"VERSAND AB 22. JULI 2023
S, M, L

AKTUELL NICHT VERFÜGBAR
XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy/uncaged-9/472/decoy-uncaged-9/preview,6999.00,
49,yt-industries,de,,,Capra 29 CORE 3 Lava Red,new,MountainBikes,1,,"AUF LAGER
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-3/546/capra-29-core-3/preview,3899.00,4599.00
50,yt-industries,de,,,Capra 29 CORE 3 Black Magic,new,MountainBikes,1,,"AUF LAGER
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-3/546/capra-29-core-3/preview,3899.00,4599.00
51,yt-industries,de,,,Capra MX CORE 2 Machine Light Grey,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-2-gx/537/capra-mx-core-2/preview,2799.00,3299.00
52,yt-industries,de,,,Capra MX CORE 2 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-2-gx/537/capra-mx-core-2/preview,2799.00,3299.00
53,yt-industries,de,,,Capra 29 CORE 4 Nox Blue,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-4/418/capra-29-core-4/preview,5299.00,
54,yt-industries,de,,,Capra 29 CORE 4 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-4/418/capra-29-core-4/preview,5299.00,
55,yt-industries,de,,,Capra MX CORE 2 Machine Light Grey,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-2-nx/474/capra-mx-core-2/preview,2599.00,3099.00
56,yt-industries,de,,,Capra MX CORE 2 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-2-nx/474/capra-mx-core-2/preview,2599.00,3099.00
57,yt-industries,de,,,Capra MX CORE 3 Deep Yellow,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-3/547/capra-mx-core-3/preview,3899.00,4599.00
58,yt-industries,de,,,Capra MX CORE 3 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-3/547/capra-mx-core-3/preview,3899.00,4599.00
59,yt-industries,de,,,Izzo CORE 2 Wasabi Green,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M

AUF LAGER
L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/izzo/core-2/550/izzo-core-2/preview,3199.00,
60,yt-industries,de,,,Izzo CORE 2 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/izzo/core-2/550/izzo-core-2/preview,3199.00,
61,yt-industries,de,,,Capra 29 CORE 2 Machine Light Grey,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-2-nx/475/capra-29-core-2/preview,2599.00,3099.00
62,yt-industries,de,,,Capra 29 CORE 2 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-2-nx/475/capra-29-core-2/preview,2599.00,3099.00
63,yt-industries,de,,,Szepter CORE 3 28 Assault Green,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, XL

AUF LAGER
M, L, XXL",https://www.yt-industries.com/de/produkte/bikes/szepter/core-3/489/szepter-core-3-28/preview,2999.00,3299.00
