,shop_name,language,year,brand,modell,condition,category_shop,stock_status,stock_text,stock_sizes,url-detail,price,rrp
518,buycycle,de,2021,CUBE,STEREO 150 C:62 SL 29 | Shimano Deore XT,new,Enduro,1,,XL,https://buycycle.com/de/bike/stereo-150-c62-sl-29-763ca925d18f5b,2890 ,3649
519,buycycle,de,2022,Orbea,LAUFEY H10 | Shimano SLX,Händler,Trail,1,,S,https://buycycle.com/de/bike/laufey-h10-15,1499 ,1899
520,buycycle,de,2022,Orbea,LAUFEY H10 | Shimano SLX,Händler,Trail,1,,S,https://buycycle.com/de/bike/laufey-h10-14,1499 ,1899
521,buycycle,de,2021,Cannondale,Trail Neo S 3 | Shimano Altus,new,Crosscountry,1,,M,https://buycycle.com/de/bike/trail-neo-s-3,1200 ,2200
522,buycycle,de,2021,Specialized,S-Works Turbo Levo SL | SRAM XX1 Eagle AXS,Händler,Enduro,1,,L,https://buycycle.com/de/bike/s-works-turbo-levo-sl-11,7900 ,14500
523,buycycle,de,2018,Giant,Trance 2 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/trance-2-463ca8e1e1c3e7,1400 ,2890
524,buycycle,de,2012,Canyon,Torque FRX 9.0 | Shimano SLX,new,Enduro,1,,M,https://buycycle.com/de/bike/torque-frx-90-263ca7dcd3f1d6,1000 ,3599
525,buycycle,de,2023,Orbea,OIZ M11-AXS | SRAM GX Eagle AXS,Händler,Crosscountry,1,,M,https://buycycle.com/de/bike/oiz-m11-axs-1,5399 ,5499
526,buycycle,de,2022,BMC,Twostroke 01 ONE | SRAM GX Eagle AXS,new,Crosscountry,1,,L,https://buycycle.com/de/bike/twostroke-01-one-5,5000 ,5699
527,buycycle,de,2022,Ghost,Nirvana Tour Essential | Shimano Deore XT,Händler,Trail,1,,S,https://buycycle.com/de/bike/nirvana-tour-essential-5,1199 ,1199
528,buycycle,de,2016,Centurion,CENTURION NO POGO | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/centurion-no-pogo-1,1299 ,3500
529,buycycle,de,2022,Ghost,Riot Trail AL U | Shimano Deore XT,Händler,Trail,1,,S,https://buycycle.com/de/bike/riot-trail-al-u,2199 ,2699
530,buycycle,de,2019,Trek,Top Fuel 9.7 | SRAM X01,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/top-fuel-97-8,3189 ,5800
531,buycycle,de,2022,CUBE,STEREO HYBRID 120 SL 750 29 | Shimano Deore XT,Händler,Trail,1,,L,https://buycycle.com/de/bike/stereo-hybrid-120-sl-750-29-1,3750 ,4499
532,buycycle,de,2022,Santa Cruz,NOMAD XT / Air / Carbon C / 27.5 | Shimano Deore XT,new,Enduro,1,,S,https://buycycle.com/de/bike/nomad-xt-air-carbon-c-275-2,5500 ,6799
533,buycycle,de,2013,BULLS,Copperhead 3 | Shimano Deore XT,new,Crosscountry,1,,S,https://buycycle.com/de/bike/copperhead-3-24,300 ,1199
534,buycycle,de,2019,CUBE,STEREO 120 Race 29 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/stereo-120-race-29-16,1100 ,1999
535,buycycle,de,2017,Scott,Spark 900 Premium | SRAM XX1,Verkauft,Trail,1,,L,https://buycycle.com/de/bike/spark-900-premium-263ca2b7e4eea0,1695 ,7999
536,buycycle,de,2019,Müsing,Savage E Performance | Shimano SLX,new,Crosscountry,1,,L,https://buycycle.com/de/bike/savage-e-performance,2490 ,4378
537,buycycle,de,2020,Trek,X-Caliber 8 | SRAM SX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/x-caliber-8-45,900 ,1199
538,buycycle,de,2022,Scott,Ransom 900 Tuned AXS | SRAM X01 Eagle AXS,new,Enduro,1,,M,https://buycycle.com/de/bike/ransom-900-tuned-axs-7,6499 ,9499
539,buycycle,de,2019,CUBE,STEREO 140 HPC RACE 27.5 | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/stereo-140-hpc-race-275-663c9a927af598,2000 ,2499
540,buycycle,de,2021,Orbea,OCCAM H10 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/occam-h10-263c99e60adda2,2650 ,3599
541,buycycle,de,2022,Mondraker,CHRONO | SRAM SX Eagle,Händler,Crosscountry,1,,L,https://buycycle.com/de/bike/chrono-763c98a5a29ba4,1000 ,1599
542,buycycle,de,2021,Merida,NINETY-SIX 8000 | SRAM GX Eagle,new,Downhill,1,,M,https://buycycle.com/de/bike/ninety-six-8000-9,4900 ,8999
543,buycycle,de,2014,Transition,Covert CF | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/covert-cf-163c98102040d8,1400 ,12000
544,buycycle,de,2020,Commencal,Meta AM 29 - Custom | SRAM GX,new,Trail,1,,XL,https://buycycle.com/de/bike/meta-am-29-custom-1,3100 ,5100
545,buycycle,de,2021,Trek,Top Fuel 9.7 | SRAM NX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/2021-trek-top-fuel-97-size-medium-1,1500 ,4000
546,buycycle,de,2022,Cannondale,Scalpel HT Carbon | Shimano Deore XT,Händler,Crosscountry,1,,M,https://buycycle.com/de/bike/scalpel-ht-carbon-4-6,3300 ,2499
547,buycycle,de,2017,Trek,Top Fuel 9 | Other SRAM,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/top-fuel-9-1,2529 ,3999
548,buycycle,de,2017,Orbea,Oiz | SRAM GX,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/oiz,2419 ,3800
549,buycycle,de,2019,MMR,Rakish | SRAM GX,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/rakish-1,1539 ,2498
550,buycycle,de,2015,Santa Cruz,Bronson Aluminum S | SRAM GX Eagle,new,Enduro,1,,XL,https://buycycle.com/de/bike/bronson-aluminum-s-1,1350 ,3999
551,buycycle,de,2022,Santa Cruz,"Nomad 5 C R 27.5"" Adder Green and Magenta 2022 | SRAM NX Eagle",Händler,Trail,1,,XL,https://buycycle.com/de/bike/nomad-5-c-r-275-adder-green-and-magenta-2022-1,4900 ,5800
552,buycycle,de,2022,Haibike,AllTrail 7 | SRAM SX Eagle,Händler,Trail,1,,M,https://buycycle.com/de/bike/alltrail-7,5049 ,5360
553,buycycle,de,2019,Orbea,ALMA M15 | SRAM GX Eagle,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/alma-m15-1,2419 ,4299
554,buycycle,de,2017,Pinarello,Dogma XM | Shimano XTR,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/dogma-xm-1,2749 ,11000
555,buycycle,de,2020,Megamo,Track | SRAM X01,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/track-2,3079 ,4000
556,buycycle,de,2010,Specialized,Safire Expert | Other,new,Trail,1,,M,https://buycycle.com/de/bike/safire-expert,480 ,1000
557,buycycle,de,2020,KTM,Scarp MT Master | Shimano Deore XT,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/scarp-mt-master-1,2599 ,3699
558,buycycle,de,2018,MMR,RAKISH SL | SRAM X01,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/rakish-sl-1,1399 ,2999
559,buycycle,de,2021,CUBE,AMS 100 C:68 RACE 29 | Other,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/ams-100-c68-race-29-11,2749 ,3049
560,buycycle,de,2021,BH,Expert 4.5 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/expert-45-2,799 ,1099
561,buycycle,de,2021,Megamo,KINETIC | Shimano Alivio,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/kinetic,1209 ,1599
562,buycycle,de,2017,Orbea,ORBEA OIZ M30 | Shimano Deore XT,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/orbea-oiz-m30-1,2199 ,3800
563,buycycle,de,2020,Scott,Spark RC 900 Team Issue AXS | Other,Refurbished,Crosscountry,1,,XL,https://buycycle.com/de/bike/spark-rc-900-team-issue-axs-17,4179 ,4999
564,buycycle,de,2020,Giant,Anthem Advanced Pro 29 1 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/anthem-advanced-pro-29-1-9,3500 ,5350
565,buycycle,de,2018,Specialized,Epic FSR | Shimano SLX,Refurbished,Enduro,1,,M,https://buycycle.com/de/bike/epic-fsr-263c940fd90dba,4179 ,6000
566,buycycle,de,2015,Cannondale,F-Si Carbon | SRAM GX,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/f-si-carbon-463c93e8475d2b,1649 ,5000
567,buycycle,de,2020,CUBE,ANALOG | SRAM SX Eagle,new,Crosscountry,1,,L,https://buycycle.com/de/bike/analog-2963c93a67e2344,599 ,681
568,buycycle,de,2020,Rose,THRILL HILL 4 | Shimano Deore XT,new,Crosscountry,1,,M,https://buycycle.com/de/bike/thrill-hill-4-1,3250 ,4499
569,buycycle,de,2022,Pinarello,Nytro Dust 2 | Shimano Deore,Refurbished,Trail,1,,L,https://buycycle.com/de/bike/nytro-dust-2,4179 ,5500
570,buycycle,de,2018,Canyon,Strive CF 9.0 Team | SRAM X01 Eagle,new,Enduro,1,,XL,https://buycycle.com/de/bike/strive-cf-90-team-4,2750 ,5999
571,buycycle,de,2014,Specialized,Demo | Other SRAM,new,Downhill,1,,M,https://buycycle.com/de/bike/demo-8-alloy-frame,999 ,4400
572,buycycle,de,2022,MMR,KENTA 10 | SRAM GX Eagle AXS,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/kenta-10,3739 ,4499
573,buycycle,de,2020,Trek,Supercaliber 9.7 | SRAM NX Eagle,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/supercaliber-97-22,3399 ,4799
574,buycycle,de,2020,Scott,Spark RC 900 World Cup | SRAM X01,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/spark-rc-900-world-cup-263c91fb29ca98,3499 ,5999
575,buycycle,de,2021,Orbea,OCCAM M10 | Shimano Deore XT,Refurbished,Trail,1,,XL,https://buycycle.com/de/bike/occam-m10-11,3959 ,5299
576,buycycle,de,2021,Specialized,Epic EVO Comp | Shimano SLX,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/epic-evo-comp-10,3299 ,4999
577,buycycle,de,2020,Mondraker,F-Podium DC R | SRAM GX Eagle,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/f-podium-dc-r,3849 ,4999
578,buycycle,de,2020,Mondraker,F-Podium R | SRAM X01 Eagle,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/f-podium-r,3799 ,4999
579,buycycle,de,2022,Cannondale,Scalpel Carbon 2 | Shimano Deore XT,Refurbished,Trail,1,,L,https://buycycle.com/de/bike/scalpel-carbon-2-36,4399 ,5799
580,buycycle,de,2020,Giant,Trance E+ 3 Pro | SRAM SX Eagle,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/trance-e-3-pro-4,3299 ,4500
581,buycycle,de,2018,Kross,LEVEL 8.0 | Other,new,Crosscountry,1,,M,https://buycycle.com/de/bike/level-80-2,600 ,1400
582,buycycle,de,2020,Specialized,Turbo Levo | SRAM NX,Refurbished,Enduro,1,,L,https://buycycle.com/de/bike/turbo-levo-14,4069 ,4975
583,buycycle,de,2018,Focus,O1E | Shimano XTR,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/o1e-2,2399 ,4000
584,buycycle,de,2020,Specialized,Turbo Levo | SRAM NX,new,Enduro,1,,L,https://buycycle.com/de/bike/turbo-levo-15,3580 ,4975
585,buycycle,de,2021,Orbea,OIZ M PRO | Shimano XTR,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/oiz-m-pro-10,4499 ,5499
586,buycycle,de,2022,Orbea,OIZ M PRO | Shimano XTR,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/oiz-m-pro-9,4499 ,5799
587,buycycle,de,2021,Orbea,OIZ M20 TR | SRAM GX Eagle,new,Trail,1,,L,https://buycycle.com/de/bike/oiz-m20-tr-8,3100 ,4099
588,buycycle,de,2021,Scott,Strike eRIDE 930 | SRAM SX Eagle,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/strike-eride-930-1,4699 ,7000
589,buycycle,de,2022,Orbea,RISE H10 | Shimano Deore XT,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/rise-h10-2,5279 ,6799
590,buycycle,de,2020,Trek,Top Fuel 9.9 XTR | Shimano XTR,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/top-fuel-99-xtr,3519 ,9499
591,buycycle,de,2021,Trek,E-Caliber 9.8 XT | Shimano Deore XT,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/e-caliber-98-xt-1,5279 ,9049
592,buycycle,de,2019,Scott,Spark RC 900 Pro | Shimano XTR,Refurbished,Crosscountry,1,,XL,https://buycycle.com/de/bike/spark-rc-900-pro-17,2999 ,3999
593,buycycle,de,2022,Canyon,Spectral Mullet CF 8 CLLCTV | SRAM GX Eagle AXS,new,Enduro,1,,L,https://buycycle.com/de/bike/spectral-mullet-cf-8-cllctv-263c912fd23aeb,3800 ,4199
594,buycycle,de,2021,Cannondale,Moterra Neo Carbon 2 | SRAM GX Eagle,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/moterra-neo-carbon-2-10,5279 ,6799
595,buycycle,de,2022,Megamo,Ayron Force | Shimano Deore,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/ayron-force-1,3189 ,3600
596,buycycle,de,2021,BMC,Fourstroke 01 ONE | SRAM XX1 Eagle AXS,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/fourstroke-01-one-2,4999 ,9999
597,buycycle,de,2021,Megamo,AYRON FORCE 40 | Shimano Deore,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/ayron-force-40-1,3079 ,3997
598,buycycle,de,2018,Scott,Spark RC 900 Pro | SRAM X01,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/spark-rc-900-pro-16,3299 ,4999
599,buycycle,de,2021,Scott,Spark RC 900 Team Issue AXS crb | SRAM GX,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/spark-rc-900-team-issue-axs-crb-2,3189 ,4999
600,buycycle,de,2021,Trek,Rail | SRAM X01,Refurbished,Trail,1,,L,https://buycycle.com/de/bike/rail-8,5499 ,9000
601,buycycle,de,2022,Cannondale,Scalpel HT Carbon 4 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/scalpel-ht-carbon-4-4,2200 ,2699
602,buycycle,de,2017,LOMBARDO,Fit 500 | Shimano Alivio,new,Trail,1,,M,https://buycycle.com/de/bike/fit-500-1,200 ,950
603,buycycle,de,2021,BH,Expert 4.5 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/expert-45-1,600 ,1190
604,buycycle,de,2015,Giant,Reign Advanced 27.5 0 Team | SRAM XX1,new,Enduro,1,,L,https://buycycle.com/de/bike/reign-advanced-275-0-team,2400 ,8250
605,buycycle,de,2018,CUBE,STING WS 140 HPC SL 27.5 | SRAM X01 Eagle,new,Trail,1,,XS,https://buycycle.com/de/bike/sting-ws-140-hpc-sl-275-5,2599 ,3499
606,buycycle,de,2021,Radon,JEALOUS AL 8.0 | Shimano Deore,new,Crosscountry,1,,M,https://buycycle.com/de/bike/jealous-al-80-6,850 ,1049
607,buycycle,de,2021,CUBE,STEREO 150 C:62 SL 29 | Shimano Deore XT,new,Enduro,1,,L,https://buycycle.com/de/bike/stereo-150-c62-sl-29-763c83f2826d00,2800 ,3649
608,buycycle,de,2011,Ghost,Tacana 3 | Shimano Deore,new,Trail,1,,M,https://buycycle.com/de/bike/tacana-3,400 ,700
609,buycycle,de,2018,Kross,LEVEL 3.0 | Shimano Alivio,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/level-30-4,368 ,597
610,buycycle,de,2020,Scott,Spark RC 900 World Cup AXS | SRAM XX1 Eagle AXS,new,Crosscountry,1,,M,https://buycycle.com/de/bike/spark-rc-900-world-cup-axs-4,4300 ,7299
611,buycycle,de,2022,Megamo,CRAVE CRB GRAVITY | SRAM X01 Eagle AXS,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/crave-crb-gravity,6599 ,8300
612,buycycle,de,2018,Specialized,S-Works Epic | SRAM GX Eagle AXS,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/s-works-epic-463c8107bf387e,4399 ,8900
613,buycycle,de,2021,Specialized,S-Works Epic | SRAM GX Eagle AXS,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/s-works-epic-463c80dfd4d7fc,6999 ,12000
614,buycycle,de,2015,Dartmoor,Wish Bikepark | SRAM NX Eagle,new,Enduro,1,,S,https://buycycle.com/de/bike/wish-bikepark,850 ,1500
615,buycycle,de,2020,CUBE,STEREO 120 HPC TM 29 | Shimano SLX,new,Trail,1,,M,https://buycycle.com/de/bike/stereo-120-hpc-tm-29-363c8055dca84f,1750 ,2728
616,buycycle,de,2020,Orbea,Keram H30 | Shimano Deore,Refurbished,Crosscountry,1,,S,https://buycycle.com/de/bike/keram-h30,2089 ,2800
617,buycycle,de,2021,Cannondale,F-Si Carbon 5 | SRAM NX Eagle,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/f-si-carbon-5-12,1599 ,2199
618,buycycle,de,2015,Specialized,Enduro Expert Carbon 29 | SRAM X01,new,Enduro,1,,L,https://buycycle.com/de/bike/enduro-expert-carbon-29-6,1400 ,2500
619,buycycle,de,2019,Orbea,Gain Urban F10 E-Bike | Other,new,Crosscountry,1,,XS,https://buycycle.com/de/bike/gain-urban-f10-e-bike,1300 ,2500
620,buycycle,de,2021,Scott,Scale 930 | Shimano Deore XT,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/scale-930-16,1699 ,2800
621,buycycle,de,2021,Scott,Scale 925 | Shimano Deore XT,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/scale-925-13,1979 ,2199
622,buycycle,de,2021,Mondraker,Chrono Carbon RR | Shimano Deore XT,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/chrono-carbon-rr-3,2089 ,3500
623,buycycle,de,2021,KTM,SCARP MT 1964 ELITE | Shimano Deore XT,new,Trail,1,,M,https://buycycle.com/de/bike/scarp-mt-1964-elite,2200 ,3449
624,buycycle,de,2019,BULLS,E-Core EVO DI2 | Shimano Deore XT Di2,new,Crosscountry,1,,L,https://buycycle.com/de/bike/e-core-evo-di2,3200 ,4399
625,buycycle,de,2016,Specialized,S-Works Stumpjumper 29 | SRAM GX Eagle AXS,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/s-works-stumpjumper-29-4,2199 ,5000
626,buycycle,de,2021,ROCKRIDER,"29"" Full Suspension Carbon Mountain Bike XC 900 S | SRAM GX",Refurbished,Trail,1,,L,https://buycycle.com/de/bike/29-full-suspension-carbon-mountain-bike-xc-900-s-4,1599 ,2499
627,buycycle,de,2019,Orbea,ALMA M10 | SRAM X01 Eagle,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/alma-m10-3,2199 ,4999
628,buycycle,de,2017,Merida,NINETY-SIX TEAM | SRAM GX,Refurbished,Crosscountry,1,,M,https://buycycle.com/de/bike/ninety-six-team-263c7f72c3b9cf,2199 ,3500
629,buycycle,de,2020,Scott,Spark RC 900 Team Issue AXS | SRAM X01 Eagle AXS,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/spark-rc-900-team-issue-axs-16,3450 ,4999
630,buycycle,de,2019,Olympia,Evo Carbon | SRAM GX,Refurbished,Trail,1,,L,https://buycycle.com/de/bike/evo-carbon,2089 ,4000
631,buycycle,de,2022,Mondraker,RAZE CARBON R | SRAM NX Eagle,new,Trail,1,,XL,https://buycycle.com/de/bike/raze-carbon-r-3,4500 ,5999
632,buycycle,de,2021,Stevens,E-Inception ED 8.7 GTF | Shimano Deore XT,new,Enduro,1,,M,https://buycycle.com/de/bike/e-inception-ed-87-gtf-3,4999 ,6000
633,buycycle,de,2022,Cannondale,Scalpel HT Carbon 4 | SRAM NX,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/scalpel-ht-carbon-4-3,1979 ,2499
634,buycycle,de,2022,Orbea,Kemen 30 SUV | Shimano Deore,Händler,Crosscountry,1,,XL,https://buycycle.com/de/bike/kemen-30-suv,3799 ,4157
635,buycycle,de,2013,Norco,Aurum LE | Other SRAM,new,Downhill,1,,M,https://buycycle.com/de/bike/aurum-le-1,1600 ,7235
636,buycycle,de,2019,CUBE,ACCESS WS Pro | Shimano Deore,new,Crosscountry,1,,M,https://buycycle.com/de/bike/access-ws-pro-13,430 ,599
637,buycycle,de,2019,Canyon,Exceed CF SL 6.0 Pro Race | SRAM GX Eagle AXS,Refurbished,Crosscountry,1,,S,https://buycycle.com/de/bike/exceed-cf-sl-60-pro-race-7,1979 ,3500
638,buycycle,de,2013,Canyon,Nerve AL+ | Other SRAM,new,Enduro,1,,M,https://buycycle.com/de/bike/nerve-al-26,750 ,2499
639,buycycle,de,2021,Cannondale,Trail SL 3 | Shimano Deore,new,Trail,1,,M,https://buycycle.com/de/bike/trail-sl-3-8,1100 ,1399
640,buycycle,de,2016,Mercedes Benz,Street Bike | Other Shimano,new,Other,1,,XL,https://buycycle.com/de/bike/street-bike-2,1250 ,3800
641,buycycle,de,2020,Ghost,LECTOR 2.9 LC U | Shimano SLX,new,Crosscountry,1,,L,https://buycycle.com/de/bike/lector-29-lc-u-3,1250 ,1799
642,buycycle,de,2022,Orbea,RISE H30 | Shimano SLX,Händler,Trail,1,,L,https://buycycle.com/de/bike/rise-h30-7,4699 ,4999
643,buycycle,de,2022,Orbea,RISE H30 | Shimano SLX,Händler,Trail,1,,S,https://buycycle.com/de/bike/rise-h30-6,4699 ,4999
644,buycycle,de,2022,Orbea,RISE H15 | Shimano Deore XT,Händler,Trail,1,,XL,https://buycycle.com/de/bike/rise-h15-463c7de2798d18,5999 ,5799
645,buycycle,de,2018,Giant,xtc advanced 1 27.5 | SRAM GX Eagle,Händler,Crosscountry,1,,L,https://buycycle.com/de/bike/xtc-advanced-1-275,900 ,3190
646,buycycle,de,2022,Orbea,RISE H30 | Shimano SLX,Händler,Trail,1,,XL,https://buycycle.com/de/bike/rise-h30-5,4699 ,4999
647,buycycle,de,2022,Orbea,RISE H30 | Shimano SLX,Händler,Trail,1,,M,https://buycycle.com/de/bike/rise-h30-4,4699 ,4999
648,buycycle,de,2017,Orbea,OIZ M30 | Shimano Deore XT,Refurbished,Trail,1,,M,https://buycycle.com/de/bike/oiz-m30-27,1869 ,3800
649,buycycle,de,2020,Specialized,Enduro Elite | SRAM GX Eagle,new,Enduro,1,,XL,https://buycycle.com/de/bike/enduro-elite-11,2700 ,6399
650,buycycle,de,2022,Orbea,RISE H10 | Shimano Deore XT,Händler,Trail,1,,XL,https://buycycle.com/de/bike/rise-h10-1,6399 ,6799
651,buycycle,de,2018,Haibike,"sduro 3,5 | Other",new,Trail,1,,XL,https://buycycle.com/de/bike/sduro-35,1600 ,2800
652,buycycle,de,2022,NS,DEFINE 150 1 Carbon | SRAM X01 Eagle,Händler,Trail,1,,M,https://buycycle.com/de/bike/define-150-1-carbon-1,6199 ,7199
653,buycycle,de,2022,NS,Bikes Synonym TR1 | SRAM X01 Eagle,Händler,Trail,1,,L,https://buycycle.com/de/bike/bikes-synonym-tr1,6199 ,7199
654,buycycle,de,2022,CUBE,STEREO ONE77 RACE 29 | Shimano Deore XT,new,Enduro,1,,L,https://buycycle.com/de/bike/stereo-one77-race-29-2,3050 ,3699
655,buycycle,de,2020,Giant,Stance E+ 0 Pro 29 | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/stance-e-0-pro-29,3399 ,4299
656,buycycle,de,2021,Scott,Scale 910 AXS | SRAM X01 Eagle,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/scale-910-axs-5,2599 ,3699
657,buycycle,de,2016,Canyon,Nerve Al 6.0 WMN | Shimano Deore XT,new,Trail,1,,S,https://buycycle.com/de/bike/nerve-al-60-wmn,900 ,1600
658,buycycle,de,2022,Trek,Remedy 9.8 | SRAM GX Eagle,new,Enduro,1,,L,https://buycycle.com/de/bike/remedy-98-10,3500 ,6649
659,buycycle,de,2014,Orbea,SPORT 26 20 | Other,new,Trail,1,,M,https://buycycle.com/de/bike/sport-26-20-1,199 ,379
660,buycycle,de,2016,Canyon,Nerve AL 9.0 | Shimano Deore XT,new,Downhill,1,,M,https://buycycle.com/de/bike/nerve-al-90-463c71443258a2,1140 ,2799
661,buycycle,de,2017,Trek,Procaliber 9.7 | Shimano Deore XT,new,Crosscountry,1,,M,https://buycycle.com/de/bike/procaliber-97-263c70ed9a2878,1399 ,3299
662,buycycle,de,2020,Specialized,S-Works Epic | SRAM GX Eagle,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/s-works-epic-axs-6,5199 ,6500
663,buycycle,de,2022,Canyon,Grand 6 | Shimano Deore XT,new,Crosscountry,1,,M,https://buycycle.com/de/bike/grand-6-9,870 ,1049
664,buycycle,de,2021,Giant,Reign 29 SX | SRAM NX Eagle,new,Trail,1,,M,https://buycycle.com/de/bike/reign-29-sx-6,2500 ,4000
665,buycycle,de,2014,Radon,Slide 130 10.0 | Shimano XTR,new,Enduro,1,,L,https://buycycle.com/de/bike/slide-130-100-3,1600 ,2999
666,buycycle,de,2020,Haibike,SDURO FullSeven LT 5.0 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/sduro-fullseven-lt-50-7,2700 ,3999
667,buycycle,de,2022,CUBE,REACTION HYBRID EXC 750 29 Trapeze | SRAM NX Eagle,new,Trail,1,,L,https://buycycle.com/de/bike/reaction-hybrid-exc-750-29-trapeze-463c6e4783c3cc,2881 ,3499
668,buycycle,de,2021,Nordest,Britango 2 | Shimano Deore,Händler,Trail,1,,M,https://buycycle.com/de/bike/britango-2,2000 ,3100
669,buycycle,de,2021,Focus,Raven 8.6 | SRAM NX Eagle,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/raven-86-5,1400 ,1699
670,buycycle,de,2017,Scott,Genius 710 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/genius-710-5,2000 ,5299
671,buycycle,de,2021,Ghost,RIOT Trail Full Party | Shimano Deore XT,Händler,Trail,1,,L,https://buycycle.com/de/bike/riot-trail-full-party-5,2700 ,3699
672,buycycle,de,2020,Cannondale,Moterra Neo 5 | Shimano Deore,new,Enduro,1,,M,https://buycycle.com/de/bike/moterra-neo-5-3,2500 ,4000
673,buycycle,de,2021,Ghost,RIOT AM Universal | SRAM GX Eagle,Händler,Enduro,1,,S,https://buycycle.com/de/bike/riot-am-universal-5,2400 ,2999
674,buycycle,de,2021,Orbea,OCCAM H30 | Shimano Deore,Händler,Trail,1,,L,https://buycycle.com/de/bike/occam-h30-25,2000 ,2399
675,buycycle,de,2021,Dartmoor,Gamer Intro 26 | Other,new,Other,1,,M,https://buycycle.com/de/bike/gamer-intro-26-263c6ba3573fb1,700 ,899
676,buycycle,de,2020,Moustache,Samedi 27 Trail 4 | SRAM SX Eagle,Händler,Enduro,1,,46 cm,https://buycycle.com/de/bike/samedi-27-trail-4-1,2499 ,4999
677,buycycle,de,2022,Focus,JAM² 6.7 NINE | Shimano SLX,Händler,Crosscountry,1,,46 cm,https://buycycle.com/de/bike/jam2-67-nine-263c6b7f0ddbd3,3799 ,4999
678,buycycle,de,2021,Husqvarna,GT2 | Shimano Deore,Händler,Crosscountry,1,,55 cm,https://buycycle.com/de/bike/gt2-1,1999 ,3499
